,Mural|FGF7,Mural|RERGL,Mural|CD36,Mural|TNFAIP6,Mural|SPINT2,Mural|LAMC3,Mural|ISG,Mural|ROBO2,Cancer_Tissue,Cancer_Type
2022_Nee_NatGenet_Breast|GSM5320172_scRNA_brca10,0.604381443298969,0.2654639175257732,0.13015463917525774,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c23,0.48863636363636365,0.4318181818181818,0.07954545454545454,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart9508629,0.0,0.006688963210702341,0.23262727610553696,0.0,0.7606837606837606,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H84_RV0_premrna,0.015659955257270694,0.1297539149888143,0.610738255033557,0.0,0.24384787472035793,0.0,0.0,,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c96,0.35172413793103446,0.6482758620689655,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c145,0.5940246045694201,0.3602811950790861,0.04569420035149385,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7850544,0.04065040650406504,0.3008130081300813,0.6341463414634146,0.0,0.024390243902439025,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H49_S0N_premrna,0.0,0.02837837837837838,0.19414414414414413,0.0,0.7774774774774775,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7836684,0.0,0.0,0.13569165786694826,0.0,0.8643083421330517,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B012-A-401,0.12698412698412698,0.0,0.0,0.0,0.873015873015873,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7829978,0.0,0.01,0.15838709677419355,0.0,0.8316129032258065,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H19_S00_R2_premrna,0.0,0.11223799864773495,0.42258282623394183,0.0,0.4651791751183232,0.0,0.0,,Non-malignant disease,
2022_Nee_NatGenet_Breast|GSM5320154_scRNA_ctrl3,0.4915572232645403,0.5084427767354597,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H06_LV0_premrna,0.014405762304921969,0.06842737094837935,0.14105642256902762,0.0,0.776110444177671,0.0,0.0,,Non-malignant disease,
2023_Hirz_NatComm_Prostate|GSM5494363_SCG-PCA11-T-LG,0.014705882352941176,0.9264705882352942,0.04411764705882353,0.0,0.014705882352941176,0.0,0.0,,Cancer_Tumor,PRC
2022_Gur_Cell_Sceleroderma|GSM5837344_AB7447,0.875,0.1111111111111111,0.013888888888888888,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H20_LVN_premrna,0.0,0.07677543186180422,0.42034548944337813,0.0,0.5028790786948176,0.0,0.0,,Non-malignant disease,
2023_Lake_Nature_Kidney|LDSample1158EO1,0.0,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H81_LV0_premrna,0.0,0.030937215650591446,0.13967242948134667,0.0,0.8293903548680619,0.0,0.0,,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837279_AB7181,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H37_LV0_premrna,0.019973368841544607,0.09320905459387484,0.2822902796271638,0.0,0.6045272969374168,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart9845435,0.0008389261744966443,0.027684563758389263,0.09857382550335571,0.0,0.8729026845637584,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7850541,0.05917159763313609,0.39644970414201186,0.4911242603550296,0.0,0.05325443786982249,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H15_RV0_premrna,0.0091324200913242,0.22945205479452055,0.3961187214611872,0.0,0.365296803652968,0.0,0.0,,Non-malignant disease,
2021_Chan_CancerCell_SCLC|RU1293A,0.16129032258064516,0.1827956989247312,0.45161290322580644,0.20430107526881722,0.0,0.0,0.0,,Cancer_Metastasis,SCLC
2020_Drokhlyansky_Cell_EntericNerve|H1_S16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Gur_Cell_Sceleroderma|GSM5837238_AB6908,0.05714285714285714,0.9142857142857143,0.02857142857142857,0.0,0.0,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909257_N-PM0095-Total,0.6966292134831461,0.30337078651685395,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c50,0.39117043121149897,0.5872689938398358,0.021560574948665298,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H55_S00_premrna,0.004575163398692811,0.043137254901960784,0.2627450980392157,0.0,0.6895424836601307,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H01_LV0_premrna,0.0,0.08464566929133858,0.26476377952755903,0.0,0.6505905511811023,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909272_N-MH0021-Total,0.6818181818181818,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,,Control,
2021_Elmentaite_Nature_Intestine|4918STDY7901096,0.0,0.3333333333333333,0.21333333333333335,0.2866666666666667,0.08,0.0,0.08666666666666667,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Fat_SCAT_10X,0.1779935275080906,0.6957928802588996,0.1262135922330097,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H07_RV0_premrna,0.0,0.2031063321385902,0.5961768219832736,0.0,0.2007168458781362,0.0,0.0,,Non-malignant disease,
2023_Lake_Nature_Kidney|AKI3410187,0.0,0.8981481481481481,0.10185185185185185,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c104,0.18045112781954886,0.8195488721804511,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494367_SCG-PCA15-N-HG,0.09090909090909091,0.4727272727272727,0.43636363636363634,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2022_Reichart_Science_Heart|BO_H58_LV0_premrna,0.0,0.04594594594594595,0.8891891891891892,0.0,0.06486486486486487,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c27,0.4431818181818182,0.5568181818181818,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H11_LV0_premrna,0.0,0.040875912408759124,0.5343065693430656,0.0,0.4248175182481752,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Salivary_Gland_Submandibular_10X,0.1566265060240964,0.7349397590361446,0.10843373493975904,0.0,0.0,0.0,0.0,,Control,
2023_Fonseca_NatGenet_Endometriosis|sample32,0.24726477024070023,0.6586433260393874,0.09409190371991247,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Hickey_Nature_Intestine|B011-A-002,0.08284023668639054,0.0,0.0,0.0,0.9171597633136095,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H3_S37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Lake_Nature_Kidney|AKI3010125,0.07246376811594203,0.782608695652174,0.14492753623188406,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7880861,0.0,0.01607142857142857,0.06964285714285715,0.0,0.9142857142857143,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Skin_Chest_10X,0.3141025641025641,0.5833333333333334,0.0,0.0,0.10256410256410256,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|WSSS8062681,0.3684210526315789,0.1286549707602339,0.011695906432748537,0.0,0.03508771929824561,0.45614035087719296,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573503_sample38,0.0,0.896551724137931,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.0,0.0,,Cancer_Metastasis,GC
2023_Kumar_Nature_Breast|hbca_c120,0.5076530612244898,0.4770408163265306,0.012755102040816327,0.0,0.002551020408163265,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H40_LV1_premrna,0.0,0.15913555992141454,0.5520628683693517,0.0,0.2888015717092338,0.0,0.0,,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_OAT_13-1,0.2696629213483146,0.48314606741573035,0.2247191011235955,0.0,0.02247191011235955,0.0,0.0,,Control,
2022_Hwang_NatGenet_PDAC|T14_CRT,0.00772626931567329,0.01434878587196468,0.013245033112582781,0.005518763796909493,0.9591611479028698,0.0,0.0,,Cancer_Tumor,PC
2020_Drokhlyansky_Cell_EntericNerve|H10_S47,0.0,0.014627659574468085,0.0,0.0,0.9853723404255319,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Gur_Cell_Sceleroderma|GSM5837354_AB7457,0.825,0.16666666666666666,0.008333333333333333,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c154,0.0693815987933635,0.9306184012066365,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Vasculature_AortaVeneCava_10X,0.23401360544217686,0.10612244897959183,0.0,0.0,0.6598639455782312,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c14,0.34219269102990035,0.6578073089700996,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c158,0.2111111111111111,0.7055555555555556,0.08333333333333333,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Nee_NatGenet_Breast|GSM5320156_scRNA_ctrl5,0.6242038216560509,0.37579617834394907,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H78_S00_premrna,0.0,0.06954689146469968,0.3951527924130664,0.0,0.5353003161222339,0.0,0.0,,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837272_AB7174,0.3620689655172414,0.6206896551724138,0.017241379310344827,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BS_DL3_LV0_premrna,0.5176056338028169,0.1619718309859155,0.2852112676056338,0.0,0.035211267605633804,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c84,0.48641975308641977,0.4740740740740741,0.03950617283950617,0.0,0.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494342_HP1,0.024793388429752067,0.9752066115702479,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837367_AB7491,0.8333333333333334,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|H13_S59,0.0,0.03824904377390565,0.0,0.0,0.9617509562260943,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Zhou_NatGenet_PDAC|HT061P1-S1PAA1A1Z1_1B2_1,0.14423076923076922,0.5576923076923077,0.15384615384615385,0.14423076923076922,0.0,0.0,0.0,,Cancer_Tumor,PC
2022_Reichart_Science_Heart|BO_H12_LV0_premrna,0.0,0.015489467162329617,0.17657992565055763,0.0,0.8079306071871127,0.0,0.0,,Non-malignant disease,
BICCN|10X388-2_S5,0.0,0.9032258064516129,0.0,0.0,0.0967741935483871,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c30,0.3781763826606876,0.6218236173393124,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H33_S00_premrna,0.007768361581920904,0.1306497175141243,0.355225988700565,0.0,0.5063559322033898,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909263_N-MH0064-Total,0.5126050420168067,0.48739495798319327,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT284P1-S1H2Fc2A2N1Z1_1Bmn1_1,0.18125,0.60625,0.05625,0.0,0.15625,0.0,0.0,,Cancer_Tumor,PC
2020_Litvinukova_Nature_Heart|HCAHeart7888922,0.0,0.0,0.050865800865800864,0.0,0.9491341991341992,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837378_AB7561,0.5967741935483871,0.24193548387096775,0.04838709677419355,0.0,0.0,0.0,0.11290322580645161,,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|H10_S49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Reichart_Science_Heart|BO_H78_RV0_premrna,0.014304291287386216,0.10273081924577374,0.3550065019505852,0.0,0.5279583875162549,0.0,0.0,,Non-malignant disease,
2023_Lake_Nature_Kidney|KC77,0.0,0.4336283185840708,0.13274336283185842,0.0,0.4336283185840708,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Bladder_nan_10X,0.1455223880597015,0.332089552238806,0.007462686567164179,0.0,0.5149253731343284,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart8102865,0.09398496240601503,0.35526315789473684,0.5507518796992481,0.0,0.0,0.0,0.0,,Control,
2022_Hwang_NatGenet_PDAC|T20_Other,0.024509803921568627,0.26372549019607844,0.020588235294117647,0.0,0.6911764705882353,0.0,0.0,,Cancer_Tumor,PC
2022_Reichart_Science_Heart|BO_H51_LV1_premrna,0.0,0.00894187779433681,0.36289120715350226,0.0,0.6281669150521609,0.0,0.0,,Control,
2023_Fonseca_NatGenet_Endometriosis|sample36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c133,0.46998722860791825,0.5287356321839081,0.001277139208173691,0.0,0.0,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909274_N-MH275-Total,0.5367647058823529,0.4632352941176471,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Wang_SciAdv_CRC|s0115_Liver_Tumor,0.13861386138613863,0.7524752475247525,0.033003300330033,0.07260726072607261,0.0,0.0,0.0033003300330033004,,Cancer_Metastasis,CRC
2023_Lake_Nature_Kidney|KB5,0.0,0.5066666666666667,0.21333333333333335,0.0,0.28,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H14_LV0_premrna,0.003177124702144559,0.05559968228752978,0.3161239078633836,0.0,0.625099285146942,0.0,0.0,,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837364_AB7467,0.42424242424242425,0.5151515151515151,0.0,0.0,0.06060606060606061,0.0,0.0,,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample34,0.026143790849673203,0.9019607843137255,0.0718954248366013,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeartST11064575,0.0,0.00957107408720312,0.217653314427508,0.0,0.772775611485289,0.0,0.0,,Control,
2023_Lake_Nature_Kidney|HCKD3110013,0.0,0.9444444444444444,0.0,0.0,0.05555555555555555,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c63,0.448,0.536,0.016,0.0,0.0,0.0,0.0,,Control,
2022_Emont_Nature_WAT|Hs_OAT_255-1,0.25735294117647056,0.47794117647058826,0.2426470588235294,0.0,0.022058823529411766,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c92,0.34558823529411764,0.625,0.029411764705882353,0.0,0.0,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|WSSS8062682,0.20238095238095238,0.47023809523809523,0.0,0.0,0.08333333333333333,0.24404761904761904,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c157,0.09777777777777778,0.9022222222222223,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2020_Drokhlyansky_Cell_EntericNerve|H6_S32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Kumar_Nature_Breast|hbca_c136,0.5532821824381927,0.42028985507246375,0.026427962489343565,0.0,0.0,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT412P1-S1H1A3N1Z1_1Bmn1_1,0.06140350877192982,0.07017543859649122,0.08771929824561403,0.0,0.7807017543859649,0.0,0.0,,Cancer_Tumor,PC
2022_Emont_Nature_WAT|Hs_SAT_255-1,0.13609467455621302,0.6153846153846154,0.2485207100591716,0.0,0.0,0.0,0.0,,Control,
2022_Emont_Nature_WAT|Hs_SAT_02-1,0.3431372549019608,0.17647058823529413,0.21568627450980393,0.0,0.2647058823529412,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c26,0.35214446952595935,0.6478555304740407,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BS_DO1_LV0_premrna,0.0,0.04430379746835443,0.43037974683544306,0.0,0.5253164556962026,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart9508627,0.0,0.0,0.09700996677740864,0.0,0.9029900332225914,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H06_S00_premrna,0.0,0.10609037328094302,0.2455795677799607,0.0,0.6483300589390962,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909305_ER-MH0029-7C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2021_Chan_CancerCell_SCLC|RU1134-CN2,0.1875,0.421875,0.046875,0.3125,0.0,0.03125,0.0,,Cancer_Tumor,NSCLC
2022_Reichart_Science_Heart|BO_H84_LV0_premrna,0.0,0.09153318077803203,0.459954233409611,0.0,0.448512585812357,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c83,0.38704028021015763,0.5674255691768827,0.04553415061295972,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c107,0.39413265306122447,0.5905612244897959,0.015306122448979591,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H46_S00_premrna,0.0,0.0280823749665686,0.1901577962021931,0.0,0.7817598288312383,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H11_RV0_premrna,0.0,0.20165175498967652,0.3716448726772196,0.0,0.4267033723331039,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c52,0.10869565217391304,0.532608695652174,0.358695652173913,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H79_S00_premrna,0.0,0.0033653846153846156,0.05480769230769231,0.0,0.9418269230769231,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c114,0.37971698113207547,0.6155660377358491,0.0047169811320754715,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H25_RVN_premrna,0.0,0.10790697674418605,0.3172093023255814,0.0,0.5748837209302325,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7905328,0.07223113964686999,0.6115569823434992,0.3162118780096308,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7850546,0.09027777777777778,0.59375,0.2847222222222222,0.0,0.03125,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart9845432,0.0,0.011825572801182557,0.16777531411677754,0.0,0.8203991130820399,0.0,0.0,,Control,
ROSMAP|190409-B5-A_Broad_S1,0.0,0.631578947368421,0.017543859649122806,0.0,0.3508771929824561,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H72_LV0_premrna,0.0,0.05778573254922015,0.12400920480695474,0.0,0.8182050626438251,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c153,0.3873626373626374,0.5604395604395604,0.0521978021978022,0.0,0.0,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|WSSS8123930,0.3076923076923077,0.23076923076923078,0.0,0.0,0.21153846153846154,0.25,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494376_SCG-PCA20-N-LG,0.16666666666666666,0.7727272727272727,0.06060606060606061,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2021_Pal_EMBO_Breast|GSM4909265_N-PM0233-Total,0.22693266832917705,0.773067331670823,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H49_LV1_premrna,0.010236220472440945,0.007874015748031496,0.15433070866141732,0.0,0.8275590551181102,0.0,0.0,,Control,
BICCN|10X387-2_S20,0.0,0.7976190476190477,0.20238095238095238,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c38,0.5089285714285714,0.49107142857142855,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H57_LV0_premrna,0.0,0.03225806451612903,0.6451612903225806,0.0,0.3225806451612903,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H49_LV0_premrna,0.0073152889539136795,0.012070226773957572,0.1554498902706657,0.0,0.825164594001463,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c160,0.3747276688453159,0.5816993464052288,0.04357298474945534,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Nee_NatGenet_Breast|GSM5320170_scRNA_brca8,0.5948081264108352,0.4051918735891648,0.0,0.0,0.0,0.0,0.0,,Control,
BICCN|10X203-2_S01,0.0,0.5964912280701754,0.40350877192982454,0.0,0.0,0.0,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573480_sample15,0.0,0.0,0.0425531914893617,0.9308510638297872,0.010638297872340425,0.0,0.015957446808510637,,Cancer_Tumor,GC
2021_Garcia-Alonso_NatGenet_Endometrial|4861STDY7771123,0.11070411070411071,0.2840862840862841,0.0,0.0,0.6052096052096052,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494353_SCG-PCA4-N-HG,0.45454545454545453,0.5151515151515151,0.030303030303030304,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2020_Litvinukova_Nature_Heart|HCAHeartST11064576,0.0,0.0,0.21751824817518248,0.0,0.7824817518248175,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H40_LV2_premrna,0.0033259423503325942,0.1352549889135255,0.6895787139689579,0.0,0.17184035476718404,0.0,0.0,,Non-malignant disease,
2021_Wu_NatGenet_Breast|CID4290A,0.054945054945054944,0.7252747252747253,0.08791208791208792,0.13186813186813187,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2021_Pal_EMBO_Breast|GSM4909308_ER-MH0040-LN,0.0,0.3875,0.5375,0.075,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Madissoon_NatGenet_Lung|WSSS8062679,0.44802867383512546,0.1827956989247312,0.0,0.0,0.0017921146953405018,0.3673835125448029,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909289_HER2-AH0308,0.0,0.27419354838709675,0.7258064516129032,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H35_LV0_premrna,0.0,0.027567567567567567,0.3037837837837838,0.0,0.6686486486486487,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7745969,0.0975609756097561,0.7804878048780488,0.05853658536585366,0.0,0.06341463414634146,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7664653,0.0,0.025943396226415096,0.4429245283018868,0.0,0.5311320754716982,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c69,0.21810699588477367,0.7818930041152263,0.0,0.0,0.0,0.0,0.0,,Control,
2021_Elmentaite_Nature_Intestine|Human_colon_16S8123908,0.02608695652173913,0.7304347826086957,0.02608695652173913,0.0,0.21739130434782608,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H10_LV0_premrna,0.014084507042253521,0.07587460245343026,0.30258973194002725,0.0,0.607451158564289,0.0,0.0,,Non-malignant disease,
2022_Hwang_NatGenet_PDAC|U5_Untreated,0.07954545454545454,0.7272727272727273,0.1590909090909091,0.022727272727272728,0.011363636363636364,0.0,0.0,,Cancer_Tumor,PC
2020_Litvinukova_Nature_Heart|HCAHeartST11350198,0.0,0.027298850574712645,0.04597701149425287,0.0,0.9267241379310345,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST11350187,0.0,0.0,0.06299212598425197,0.0,0.937007874015748,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart9508628,0.0,0.06828851899274435,0.02987622705932565,0.0,0.90183525394793,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13180616,0.0,0.03761755485893417,0.2476489028213166,0.0,0.7147335423197492,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H36_RV0_premrna,0.0,0.06382001836547291,0.3172635445362718,0.0,0.6189164370982553,0.0,0.0,,Non-malignant disease,
2021_Melms_Nature_Lung-COVID19|C51ctr,0.018518518518518517,0.0,0.0,0.0,0.6296296296296297,0.35185185185185186,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c22,0.4634146341463415,0.4268292682926829,0.10975609756097561,0.0,0.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494354_SCG-PCA5-T-LG,0.3776223776223776,0.46153846153846156,0.16083916083916083,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2020_Litvinukova_Nature_Heart|HCAHeart7844001,0.17134629229661627,0.31605471562275017,0.46724262059035276,0.0,0.04535637149028078,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7844000,0.2178988326848249,0.4455252918287938,0.3132295719844358,0.0,0.023346303501945526,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837554_AB8468,0.8192771084337349,0.13253012048192772,0.04819277108433735,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Hickey_Nature_Intestine|B008-A-002,0.07373271889400922,0.0,0.0,0.0,0.9262672811059908,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7757636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT064P1-S1H1A2A1Z1_1B2_1,0.2835820895522388,0.3880597014925373,0.04477611940298507,0.21641791044776118,0.06716417910447761,0.0,0.0,,Cancer_Tumor,PC
2023_Kumar_Nature_Breast|hbca_c129,0.47797927461139894,0.522020725388601,0.0,0.0,0.0,0.0,0.0,,Control,
2021_Wu_NatGenet_Breast|CID4515,0.06153846153846154,0.5692307692307692,0.0,0.24615384615384617,0.0,0.0,0.12307692307692308,,Cancer_Tumor,BRCA
2023_Lake_Nature_Kidney|HCKD2910008,0.0,0.7857142857142857,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c89,0.09090909090909091,0.8225108225108225,0.08658008658008658,0.0,0.0,0.0,0.0,,Control,
BICCN|HSB189_1_S1,0.0625,0.703125,0.109375,0.0,0.125,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H67_LV0_premrna,0.0,0.032426778242677826,0.24476987447698745,0.0,0.7228033472803347,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H40_LVW_premrna,0.0,0.06608357628765792,0.4042759961127308,0.0,0.5296404275996113,0.0,0.0,,Non-malignant disease,
2022_Guilliams_Cell_Liver|CS31,0.10344827586206896,0.8448275862068966,0.05172413793103448,0.0,0.0,0.0,0.0,,Cancer_Metastasis,CRC
