,Fibroblast|IL6,Fibroblast|HSP,Fibroblast|Universal,Fibroblast|KLK1,Fibroblast|LRRC15,Fibroblast|IL24,Fibroblast|CST2,Fibroblast|Alveolar,Fibroblast|CLDN1,Fibroblast|GREM2,Fibroblast|Corneal,Fibroblast|COX15,Fibroblast|CD36,Fibroblast|CCL19,Fibroblast|ISG,Fibroblast|Chondrocyte,Fibroblast|Dermal-sheath,Fibroblast|SYT1,Fibroblast|COCH,Fibroblast|ITGB8,Fibroblast|CLEC14A,Fibroblast|Satellite,Fibroblast|NRG1,Fibroblast|ADAMDEC1,Cancer_Tissue,Cancer_Type
2023_Hickey_Nature_Intestine|B010-A-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44324324324324327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810810810810811,0.2756756756756757,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST11064574,0.0,0.0,0.109375,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765625,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837115_AB13776,0.0,0.0,0.9101123595505618,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.06741573033707865,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Wang_SciAdv_CRC|s1231_Colon_Tumor,0.007142857142857143,0.007142857142857143,0.0,0.0,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7214285714285714,0.16428571428571428,Cancer_Tumor,CRC
2022_Reichart_Science_Heart|BO_H29_RV0_R2_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49464668094218417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053533190578159,0.0,0.0,0.0,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Muscle_Diaphragm_10X,0.01131770412287793,0.0,0.570735650767987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137429264349232,0.4042037186742118,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c121,0.5885437676482452,0.020976200080677694,0.23880597014925373,0.1464300121016539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052440500201694235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Madissoon_NatGenet_Lung|HCATisStab7732264,0.006711409395973154,0.0,0.5503355704697986,0.0,0.0,0.0,0.0,0.4395973154362416,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Monavarfeshani_PNAS_Eye|Hu088716OSONHallnuc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837484_AB8023,0.0,0.0,0.7021276595744681,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.09574468085106383,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_SAT_SVF_235-1B-2,0.0,0.0,0.9607843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c141,0.138996138996139,0.02702702702702703,0.16216216216216217,0.6602316602316602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837278_AB7180,0.0,0.0,0.6853932584269663,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.011235955056179775,0.0,0.0,0.0449438202247191,0.0,0.0,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837441_AB7853,0.0,0.0,0.3,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.34545454545454546,0.0,0.0,0.0,0.05454545454545454,0.17272727272727273,0.0,0.1,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Hickey_Nature_Intestine|B010-A-301,0.13793103448275862,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09195402298850575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39080459770114945,0.3333333333333333,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7664652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,Control,
2021_Melms_Nature_Lung-COVID19|C55ctr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Adams_SciAdv_IPF|051I-a,0.22826086956521738,0.0,0.41304347826086957,0.0,0.20652173913043478,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_n10,0.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837593_AB8676,0.0,0.0,0.8783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.06756756756756757,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837510_AB8049,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.016666666666666666,0.0,0.0,0.10833333333333334,0.0,0.0,0.05,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837397_AB7704,0.0,0.0,0.6847826086956522,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.03260869565217391,0.021739130434782608,0.0,0.0,0.08695652173913043,0.0,0.0,0.10869565217391304,0.0,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kong_Immunity_CD|I121881_L,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.17307692307692307,Non-malignant disease,
2023_Lake_Nature_Kidney|KB11,0.0,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397590361445783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2021_Elmentaite_Nature_Intestine|WTDAtest7844030,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Kumar_CancerDis_Gastric|GSM5573478_sample13,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.0,0.10526315789473684,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.7719298245614035,0.0,Cancer_Tumor,GC
2022_vanZyl_PNAS_Eye|Hu220Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Tongue_Posterior_10X,0.0,0.0,0.4406779661016949,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.15254237288135594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,0.0,0.0,Control,
2021_Melms_Nature_Lung-COVID19|L13cov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837404_AB7743,0.0,0.0,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0.0,0.17721518987341772,0.0,0.0,0.0,0.08860759493670886,0.0,0.0,0.0759493670886076,0.0,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Zhou_NatGenet_PDAC|HT270P1-S1H2Fc2A2N1Bmn1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.024875621890547265,0.0,0.0,0.0,0.0,0.0,0.9751243781094527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2023_Hickey_Nature_Intestine|B010-A-501,0.04081632653061224,0.0,0.25510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.4387755102040816,Control,
2022_Nee_NatGenet_Breast|GSM5320166_scRNA_brca4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c95,0.7461883408071749,0.13632286995515694,0.10672645739910314,0.007174887892376682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003587443946188341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837325_AB7341,0.0,0.0,0.8840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Fonseca_NatGenet_Endometriosis|sample16,0.7732558139534884,0.10755813953488372,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10174418604651163,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837536_AB8446,0.0,0.0,0.8735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.08045977011494253,0.034482758620689655,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_n08,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kong_Immunity_CD|N130064_N1,0.0,0.7114093959731543,0.1610738255033557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06040268456375839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06711409395973154,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP10_Fat_SCAT_10X,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Hwang_NatGenet_PDAC|U8_Untreated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2022_Gur_Cell_Sceleroderma|GSM5837244_AB6914,0.0,0.0,0.39622641509433965,0.0,0.0,0.0,0.0,0.0,0.0,0.5283018867924528,0.05660377358490566,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Pal_EMBO_Breast|GSM4909299_ER-MH0114-T3,0.0,0.0,0.0821917808219178,0.0410958904109589,0.7808219178082192,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H29_LV0_premrna,0.0,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6286764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492647058823529,0.0,0.0,0.0,Non-malignant disease,
2023_Kong_Immunity_CD|N154787_L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1896551724137931,0.8103448275862069,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeartST11350197,0.0,0.0,0.6349942062572422,0.0,0.0,0.0,0.0,0.008111239860950173,0.0,0.0,0.0,0.0,0.27925840092699883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776361529548088,0.0,0.0,0.0,Control,
2022_Emont_Nature_WAT|Hs_SAT_254-1,0.0,0.0,0.4809393107654773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190606892345228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c79,0.9504569504569504,0.00962000962000962,0.03992303992303992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H21_LV0_premrna,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32075471698113206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415094339622641,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837052_AB11885,0.0,0.0,0.6774193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.20967741935483872,0.03225806451612903,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample23,0.19600257898130238,0.04061895551257253,0.716956802063185,0.0,0.038039974210186976,0.0,0.0,0.0,0.008381689232753063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c116,0.8893785808726311,0.010136624063464082,0.1004847950639048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Bladder_nan_smartseq2,0.05154639175257732,0.0,0.9278350515463918,0.0,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5836995_AB10144,0.0,0.0,0.7183098591549296,0.0,0.14084507042253522,0.0,0.0,0.0,0.0,0.07042253521126761,0.014084507042253521,0.0,0.0,0.04225352112676056,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_n09,0.0,0.0,0.6506849315068494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3493150684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Pal_EMBO_Breast|GSM4909317_ER-MH0173-T,0.0,0.0,0.03829160530191458,0.0,0.9366715758468336,0.0,0.0,0.0,0.0,0.004418262150220913,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2022_Hwang_NatGenet_PDAC|U10_Untreated,0.0,0.0,0.0,0.0,0.20490367775831875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950963222416813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2023_Kumar_Nature_Breast|hbca_c58,0.5077772202709483,0.04565980933266432,0.4024084295032614,0.021073758153537382,0.02308078273958856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Hickey_Nature_Intestine|B008-A-401,0.0,0.0,0.1574074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407407,Control,
2023_Fonseca_NatGenet_Endometriosis|sample25,0.15055762081784388,0.007434944237918215,0.44423791821561337,0.0,0.23048327137546468,0.0,0.0,0.0018587360594795538,0.0,0.0,0.0,0.0,0.007434944237918215,0.0,0.0,0.0,0.0,0.0,0.0,0.1579925650557621,0.0,0.0,0.0,0.0,Non-malignant disease,
2021_Pelka_Cell_CRC|C168_T_1_1_0_c1_v3,0.0,0.0,0.0,0.0,0.43333333333333335,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,CRC
2021_Pelka_Cell_CRC|C155_N_0_0_0_c1_v3,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_n19,0.0,0.0,0.1044613710554951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8955386289445049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837411_AB7750,0.0,0.0,0.7162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.06756756756756757,0.013513513513513514,0.0,0.013513513513513514,0.13513513513513514,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_SAT_04-1,0.0,0.0,0.29292929292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070707070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Monavarfeshani_PNAS_Eye|Hu235OSpRPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401400233372228,0.15985997666277713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c76,0.5748622934401603,0.0,0.3665498247371057,0.04006009013520281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018527791687531298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_n11,0.0,0.0,0.22419685577580314,0.0,0.0,0.0,0.0,0.0,0.002050580997949419,0.0,0.0,0.0,0.7737525632262474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837492_AB8031,0.0,0.0,0.6796116504854369,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.1650485436893204,0.009708737864077669,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.08737864077669903,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837195_AB14258,0.0,0.0,0.463768115942029,0.0,0.15942028985507245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15942028985507245,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_n12,0.0,0.0,0.0621301775147929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9378698224852071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H84_S00_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680851063829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4319148936170213,0.0,0.0,0.0,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909271_N-MH288-Total,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7702873,0.0,0.0,0.05392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c60,0.8298701298701299,0.0,0.15012987012987014,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP9_Pancreas_exocrine_10X,0.031746031746031744,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.4126984126984127,0.015873015873015872,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c36,0.8019517795637199,0.0,0.09988518943742825,0.0,0.0,0.07979334098737084,0.0,0.0,0.0,0.0,0.001722158438576349,0.0,0.0,0.0,0.016647531572904706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2023_Monavarfeshani_PNAS_Eye|Pt10ONH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Habermann_SciAdv_Lung-COVID19|GSM5226599_L21cov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H03_RV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674,0.0,0.0,0.0,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909290_HER2-PM0337,0.0,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387709,0.006134969325153374,0.0,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,0.0,0.0,0.0,0.8650306748466258,0.0,0.0,0.1165644171779141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Pal_EMBO_Breast|GSM4909254_N-PM0019-Total,0.9717194570135747,0.014705882352941176,0.013574660633484163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c78,0.9754137115839243,0.0,0.02458628841607565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H42_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.0,0.0,0.0,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu220OSCSWS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199203187250996,0.0,0.0,0.36786188579017265,0.6122177954847278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c105,0.6307320997586484,0.027353177795655673,0.22847948511665325,0.10941271118262269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004022526146419952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Hwang_NatGenet_PDAC|U13_Untreated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2023_Monavarfeshani_PNAS_Eye|Hu220OSpRPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036144578313253,0.0963855421686747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H10_S00_premrna,0.0,0.0,0.02962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3748148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5955555555555555,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837589_AB8672,0.0,0.0,0.7655172413793103,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.020689655172413793,0.0,0.0,0.04827586206896552,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837628_AB8914,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
