,Ductal,Fibroblast,Endothelial,Mural,Plasma,T&NK,B_GC,Dendritic_plasmacytoid,Macrophage,Monocyte,B_mature,Dendritic_classical,Platelet,Hematopoietic,Squamous,Mast&Basophil,Hepatocyte,Neuron_excitatory,Astrocyte,Oligodendrocyte_mature,Neuron_inhibitory,Oligodendrocyte_progenitor,Erythroid,Neutrophil,Melanocyte,Schwann,B_progenitor,Ciliated,Muller,Rod,Neuron_bipolar,Spermatocyte,Organ
GSE111976_endo_58,0.05785837651122625,0.6001727115716753,0.11122625215889465,0.07081174438687392,0.0,0.1229706390328152,0.0,0.0025906735751295338,0.004490500863557859,0.009153713298791019,0.009844559585492229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010880829015544042,0.0,0.0,0.0,0.0,Uterus
GSE111976_endo_60,0.444661921708185,0.39412811387900354,0.0298932384341637,0.004626334519572953,0.0,0.08505338078291814,0.0,0.0,0.0051601423487544484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036476868327402136,0.0,0.0,0.0,0.0,Uterus
GSE111976_endo_63,0.1053704962610469,0.19012009970541582,0.013596193065941536,0.00498527079084523,0.0,0.22705642420122366,0.0,0.003399048266485384,0.0006798096532970768,0.005211874008610922,0.0,0.003399048266485384,0.0,0.0,0.4076591887604804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038522547020167684,0.0,0.0,0.0,0.0,Uterus
GSE174202_1398724_DYE2045,0.0,0.0,0.0012268057046465265,0.0013801564177273425,0.0,0.0,0.0,0.0,0.0015335071308081583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025916270510657875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03082349332924398,0.8578438889740837,0.08127587793283239,0.0,Eye
GSE174202_1398725_DYE2046,0.0,0.0,0.003986332574031891,0.005884586180713743,0.0,0.0,0.0,0.0,0.0244874715261959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03777524677296887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05353075170842825,0.6307896735003796,0.2435459377372817,0.0,Eye
GSE174202_1528555_DYE_2227,0.0,0.0,0.002309155120891062,0.002037489812550937,0.0010866612333604998,0.0,0.0,0.0,0.009372453137734311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06261885357239881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05840804129312687,0.6291768541157294,0.2349904917142081,0.0,Eye
GSE174202_1528558_DYE_2230,0.0,0.0,0.0016427718040621267,0.002090800477897252,0.001045400238948626,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05197132616487455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05704898446833931,0.7482078853046595,0.13261648745519714,0.0,Eye
GSE174202_1528575_DYE2247,0.0,0.0,0.0,0.0,0.001492908683752177,0.0,0.0,0.0,0.00721572530480219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07414779795969147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017417267977108734,0.7733266981836278,0.12639960189101768,0.0,Eye
GSE141578_CSF25,0.0,0.0,0.0,0.0,0.0,0.9788867562380038,0.0,0.0,0.02111324376199616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF27,0.0,0.0,0.0,0.0,0.0,0.9278959810874704,0.0,0.008274231678486997,0.04846335697399527,0.0,0.0,0.015366430260047281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF28,0.0,0.0,0.0,0.0,0.0,0.9745011086474501,0.0,0.0,0.012195121951219513,0.0,0.0,0.013303769401330377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF29,0.0,0.0,0.0,0.0,0.0,0.9741431148526759,0.0,0.0,0.014431749849669273,0.0,0.006013229104028864,0.005411906193625977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF30,0.0,0.0,0.0,0.0,0.0,0.9036433365292426,0.0,0.005752636625119847,0.03547459252157239,0.006232023010546501,0.005752636625119847,0.04314477468839885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF31,0.0,0.0,0.0,0.0,0.0,0.9631490787269682,0.0,0.0,0.011725293132328308,0.0,0.0,0.02512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF21,0.0,0.0,0.0,0.0,0.0,0.889871382636656,0.0,0.0,0.04903536977491962,0.02572347266881029,0.008842443729903537,0.02652733118971061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF24,0.0,0.0,0.0,0.0,0.0,0.9276785714285715,0.0,0.0,0.04017857142857143,0.008035714285714285,0.0,0.024107142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF7,0.0,0.0,0.0,0.0,0.0,0.5493975903614458,0.0,0.017670682730923693,0.26987951807228916,0.05783132530120482,0.01606425702811245,0.0891566265060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF1,0.0,0.0,0.0,0.0,0.0,0.9855177407675597,0.0,0.0,0.01448225923244026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF3,0.0,0.0,0.0,0.0,0.0,0.9445506692160612,0.0,0.0,0.020395156150414276,0.010197578075207138,0.0,0.0248565965583174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF4,0.0,0.0,0.0,0.0,0.0,0.9772492244053774,0.0,0.005170630816959669,0.0036194415718717684,0.0,0.0,0.013960703205791106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE141578_CSF8,0.0,0.0,0.0,0.0,0.0,0.9734171097148381,0.0,0.00918318028032866,0.0043499275012083135,0.0,0.0,0.01304978250362494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE134577_CSF2,0.0,0.0,0.0,0.0,0.0,0.9199759326113117,0.0,0.0,0.05174488567990373,0.010830324909747292,0.009025270758122744,0.00842358604091456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE134577_CSF5,0.0,0.0,0.0,0.0,0.0,0.9212423738214087,0.0,0.009428729894620078,0.03383250138657792,0.026622296173044926,0.0,0.00887409872434831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE134577_CSF6,0.0,0.0,0.0,0.0,0.0,0.9032438478747203,0.0,0.0,0.03243847874720358,0.029082774049217,0.006152125279642058,0.029082774049217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fluid_cerebrospinal
GSE119373_BA-1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
GSE119373_BA-3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
GSE128889_Human,0.0,0.9536651583710407,0.028687782805429864,0.00914027149321267,0.0,0.0028959276018099547,0.0,0.0,0.005610859728506787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Subcutaneous
GSE128892_Hu_Tm-Epi,0.0,0.48096632503660325,0.046120058565153735,0.01683748169838946,0.0,0.1581259150805271,0.0,0.0,0.03367496339677892,0.02635431918008785,0.017569546120058566,0.0,0.0,0.0,0.18814055636896046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032210834553440704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ear
GSE128892_Hu_Tm-Fib,0.045623451692815856,0.49752270850536745,0.15627580511973577,0.08216350123864574,0.0022708505367464906,0.07018992568125516,0.0,0.0,0.010941370767960363,0.02559867877786953,0.014657308009909166,0.0,0.0,0.0,0.08319570602807597,0.004541701073492981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00495458298926507,0.0,0.002064409578860446,0.0,0.0,0.0,0.0,Ear
GSE128993_Human,0.0,0.0,0.0,0.0,0.0,0.43843218869233436,0.0,0.002428026361429067,0.06798473812001388,0.4474505723204995,0.0,0.043704474505723206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kidney
GSE129308_1-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8343537414965987,0.006972789115646258,0.0,0.1586734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_1-AT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001661681621801263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528082419408441,0.009970089730807577,0.01163177135260884,0.022266533732136922,0.001661681621801263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_2-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629716555334898,0.0,0.0,0.370283444665102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_2-AT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9594260267194458,0.007916872835230085,0.0,0.0326571004453241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_3-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644001732351667,0.0086617583369424,0.0,0.22498917280207884,0.0019488956258120397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_3-AT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8335062240663901,0.10529045643153527,0.028526970954356846,0.032676348547717844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_4-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993148946967774,0.0,0.0040598832783557475,0.2966252220248668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_4-AT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503686897334089,0.01106069200226886,0.0,0.038570618264322176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_5-MAP2,0.0,0.0,0.00275178866263071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722252797651807,0.003852504127682994,0.012107870115575124,0.2509631260319207,0.008071913410383416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_6-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277079433003477,0.006418828563787109,0.026745119015779622,0.2987429794062584,0.040385129713827225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_6-AT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278688524590164,0.015846994535519125,0.01366120218579235,0.04262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_7-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536796536796537,0.003896103896103896,0.0,0.14242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_7-AT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809131736526946,0.0,0.0,0.01908682634730539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_8-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514967637540453,0.00849514563106796,0.007281553398058253,0.32868122977346276,0.0040453074433656954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_8-AT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717023172905526,0.0,0.0,0.028297682709447415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_6b-MAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542847615871957,0.00266755585195065,0.0,0.14304768256085362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_6b-NeuN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8757915947035118,0.0,0.0,0.1242084052964882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE129308_6b-All_Nuclei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584973166368515,0.05336911150864639,0.03488372093023256,0.14251639833035182,0.01073345259391771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
GSE130430_24y_F_BM,0.0,0.0,0.0,0.0,0.0,0.9887892376681614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011210762331838564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bone marrow
GSE130430_25y_F_1_BM,0.0,0.0,0.0,0.0,0.0,0.9697309417040358,0.0,0.011210762331838564,0.0,0.0,0.0,0.0,0.0,0.01905829596412556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bone marrow
GSE130430_25y_F_2_BM,0.0,0.0,0.0,0.0,0.0,0.9844599844599845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01554001554001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bone marrow
GSE130430_26y_F_BM,0.0,0.0,0.0,0.0,0.0,0.9808118081180812,0.0,0.005904059040590406,0.0,0.0,0.0,0.0,0.0,0.013284132841328414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bone marrow
GSE130430_25y_M_BM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bone marrow
GSE130430_35y_M_BM,0.0,0.0,0.0,0.0,0.0,0.982367758186398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017632241813602016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bone marrow
GSE130430_25y_F_2_PB,0.0,0.0,0.0,0.0,0.0,0.995739500912964,0.0,0.00426049908703591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
GSE130430_26y_F_PB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
GSE130430_GATA2T354M_F_PB,0.0,0.0,0.0,0.0,0.0,0.9984289080911233,0.0,0.0,0.0015710919088766694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
GSE130646_muscle1V1,0.0,0.26001863932898417,0.3849021435228332,0.19105312208760486,0.0,0.09599254426840634,0.0,0.0,0.05032618825722274,0.0130475302889096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004659832246039142,0.0,0.0,0.0,0.0,0.0,0.0,Musculoskeletal
GSE130646_muscle1V2,0.0,0.2593283582089552,0.3824626865671642,0.1912313432835821,0.0,0.09701492537313433,0.0,0.0,0.05037313432835821,0.013059701492537313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065298507462686565,0.0,0.0,0.0,0.0,0.0,0.0,Musculoskeletal
GSE130646_muscle2V1,0.0,0.4393226716839135,0.33866415804327377,0.15428033866415805,0.0009407337723424271,0.04891815616180621,0.0,0.0,0.0,0.017873941674506115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Musculoskeletal
GSE130646_muscle2V2,0.0,0.42964352720450283,0.33864915572232646,0.15384615384615385,0.00375234521575985,0.04878048780487805,0.0,0.0,0.0,0.017823639774859287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075046904315197,0.0,0.0,0.0,0.0,0.0,0.0,Musculoskeletal
GSE131778_rca1-1,0.0,0.07748868778280543,0.06957013574660634,0.0746606334841629,0.1498868778280543,0.27884615384615385,0.0,0.0,0.16063348416289594,0.0,0.15384615384615385,0.022058823529411766,0.0,0.0,0.0,0.003393665158371041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE131778_rca1-2,0.0,0.12640449438202248,0.1896067415730337,0.1446629213483146,0.18258426966292135,0.14185393258426968,0.0,0.0,0.11657303370786516,0.009831460674157303,0.08848314606741572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE131778_rca2-1,0.0,0.3298261665141812,0.10887465690759378,0.21912168344007318,0.0,0.1546203110704483,0.0,0.0,0.0736505032021958,0.03156450137236962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08234217749313816,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE131778_rca2-2,0.0,0.34110938310005184,0.10990150336962157,0.22032141005702435,0.0,0.1565578019699326,0.0,0.0,0.058061171591498185,0.025401762571280455,0.0036288232244686366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08501814411612234,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE131778_rca3-1,0.0,0.2223719676549865,0.18834231805929919,0.16408355795148247,0.025943396226415096,0.13712938005390835,0.0,0.0,0.14925876010781672,0.015161725067385445,0.06637466307277629,0.01078167115902965,0.0,0.0,0.0,0.008086253369272238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012466307277628033,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE131778_rca3-2,0.0,0.19758192809417754,0.19599109131403117,0.1702195354756602,0.021953547566019728,0.15431116767419661,0.0,0.0,0.11676741966274261,0.025453388482341712,0.07922367165128857,0.019726376073814826,0.0,0.0,0.0,0.004454342984409799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014317531021317213,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE131778_rca3-3,0.0,0.21278825995807127,0.1918238993710692,0.17295597484276728,0.023759608665269043,0.1443046820405311,0.0,0.0,0.149895178197065,0.016771488469601678,0.0716282320055905,0.0,0.0,0.0,0.0,0.005241090146750524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010831586303284416,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE131778_rca4-1,0.0,0.071112896745681,0.06870229007633588,0.4825231016472479,0.011651265568501407,0.006026516673362796,0.0,0.004017677782241864,0.2571313780634793,0.0,0.0,0.024106066693451184,0.0,0.0,0.0,0.07472880674969867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vasculature
GSE132802_Skin_Dress1,0.0,0.06741324688720253,0.03875340750018419,0.036616812790097986,0.0013261622338466073,0.3397185589037059,0.0,0.0,0.05363589479112945,0.0,0.0,0.01186178442496132,0.0,0.0,0.4475060782435718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017682163117954763,0.001399837913504752,0.0,0.0,0.0,0.0,0.0,0.0,Skin
GSE132802_SKIN_HV1_F1,0.01355206847360913,0.0920114122681883,0.11126961483594865,0.15049928673323823,0.0042796005706134095,0.06918687589158345,0.0,0.0,0.01355206847360913,0.0,0.0,0.043509272467902996,0.0,0.0,0.47075606276747506,0.023537803138373753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007845934379457917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
GSE132802_SKIN_HV1_F2,0.02241238793806031,0.08068459657701711,0.1198044009779951,0.1430317848410758,0.0012224938875305623,0.05419722901385493,0.0,0.0,0.013447432762836185,0.0,0.0,0.035452322738386305,0.0,0.0,0.4906275468622657,0.02893235533822331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007334963325183374,0.0028524857375713123,0.0,0.0,0.0,0.0,0.0,0.0,Skin
GSE132802_SKIN_HV2,0.011144449207029576,0.13116159451350193,0.10737248178311187,0.2543934847835405,0.0,0.0589369909987141,0.0,0.0,0.008786969567081011,0.0,0.0,0.013716245177882554,0.0,0.0,0.3609087012430347,0.004500642948992713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04136305186455208,0.007715387912558937,0.0,0.0,0.0,0.0,0.0,0.0,Skin
GSE132802_SKIN_HV3,0.011442786069651741,0.23018242122719734,0.08988391376451078,0.30066334991708127,0.001990049751243781,0.11525704809286899,0.0,0.0,0.01625207296849088,0.0,0.0,0.031177446102819237,0.0,0.0,0.15306799336650084,0.021724709784411277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021724709784411277,0.006633499170812604,0.0,0.0,0.0,0.0,0.0,0.0,Skin
GSE132802_SKIN_HV4,0.05890804597701149,0.19061302681992337,0.1518199233716475,0.3577586206896552,0.008141762452107279,0.08141762452107279,0.0,0.0,0.011015325670498084,0.004310344827586207,0.0,0.01867816091954023,0.0,0.0,0.09147509578544061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016283524904214558,0.009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,Skin
GSE132802_SKIN_HV5,0.0,0.0,0.0,0.0,0.008461827754795035,0.5823617901466717,0.0,0.009213990221887928,0.0,0.2433245581045506,0.128995863106431,0.018992102294095526,0.006581421587062806,0.002068446784505453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
GSE133747_HC1,0.10393996247654784,0.039399624765478425,0.023639774859287054,0.010881801125703566,0.010881801125703566,0.23114446529080676,0.0,0.0,0.15872420262664166,0.04202626641651032,0.022138836772983114,0.01350844277673546,0.0,0.0,0.025891181988742965,0.03151969981238274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28630393996247655,0.0,0.0,0.0,0.0,Lung
GSE133747_NDRI_1b,0.22913950456323337,0.017601043024771838,0.03585397653194263,0.003259452411994785,0.01564537157757497,0.14634941329856585,0.0,0.0,0.34778357235984353,0.11114732724902217,0.010104302477183833,0.0,0.0,0.0,0.001955671447196871,0.025097783572359842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560625814863103,0.0,0.0,0.0,0.0,Lung
